g.239935.CDS.1208,g.239935.CDS.69
g.239935.CDS.1581,g.239935.CDS.32
g.239935.CDS.515,g.239935.CDS.69
g.239935.CDS.1512,g.239935.CDS.317
g.239935.CDS.1718,g.239935.CDS.1381
g.239935.CDS.1572,g.239935.CDS.1381
g.239935.CDS.134,g.239935.CDS.69
g.239935.CDS.231,g.239935.CDS.69
g.239935.CDS.118,g.239935.CDS.637
g.239935.CDS.901,g.239935.CDS.689
g.239935.CDS.1005,g.239935.CDS.1381
g.239935.CDS.1466,g.239935.CDS.1381
g.239935.CDS.317,g.239935.CDS.1378
g.239935.CDS.509,g.239935.CDS.501
g.239935.CDS.880,g.239935.CDS.665
g.239935.CDS.880,g.239935.CDS.72
g.239935.CDS.501,g.239935.CDS.1378
g.239935.CDS.283,g.239935.CDS.787
g.239935.CDS.632,g.239935.CDS.447
g.239935.CDS.1451,g.239935.CDS.1055
g.239935.CDS.1451,g.239935.CDS.1186
g.239935.CDS.1451,g.239935.CDS.1234
g.239935.CDS.1451,g.239935.CDS.1520
g.239935.CDS.62,g.239935.CDS.213
g.239935.CDS.1492,g.239935.CDS.69
g.239935.CDS.1662,g.239935.CDS.116
g.239935.CDS.164,g.239935.CDS.789
g.239935.CDS.837,g.239935.CDS.552
g.239935.CDS.69,g.239935.CDS.260
g.239935.CDS.1516,g.239935.CDS.946
g.239935.CDS.343,g.239935.CDS.1320
g.239935.CDS.353,g.239935.CDS.861
g.239935.CDS.1772,g.239935.CDS.846
g.239935.CDS.1091,g.239935.CDS.447
g.239935.CDS.1413,g.239935.CDS.447
g.239935.CDS.1499,g.239935.CDS.447
g.239935.CDS.700,g.239935.CDS.930
g.239935.CDS.1164,g.239935.CDS.1779
