g.239961.CDS.1533,g.239961.CDS.999,g.239961.CDS.210
g.239961.CDS.1477,g.239961.CDS.999,g.239961.CDS.210
g.239961.CDS.1598,g.239961.CDS.999,g.239961.CDS.210
g.239961.CDS.341,g.239961.CDS.293,g.239961.CDS.1910
g.239961.CDS.311,g.239961.CDS.1220,g.239961.CDS.1076
g.239961.CDS.311,g.239961.CDS.1220,g.239961.CDS.1442
g.239961.CDS.311,g.239961.CDS.1475,g.239961.CDS.1076
g.239961.CDS.311,g.239961.CDS.1475,g.239961.CDS.1442
g.239961.CDS.311,g.239961.CDS.1580,g.239961.CDS.1076
g.239961.CDS.311,g.239961.CDS.1580,g.239961.CDS.1442
g.239961.CDS.311,g.239961.CDS.1831,g.239961.CDS.1076
g.239961.CDS.311,g.239961.CDS.1831,g.239961.CDS.1442
g.239961.CDS.311,g.239961.CDS.988,g.239961.CDS.1076
g.239961.CDS.311,g.239961.CDS.988,g.239961.CDS.1442
g.239961.CDS.869,g.239961.CDS.999,g.239961.CDS.210
g.239961.CDS.285,g.239961.CDS.67,g.239961.CDS.1481
g.239961.CDS.285,g.239961.CDS.67,g.239961.CDS.109
g.239961.CDS.1235,g.239961.CDS.1583,g.239961.CDS.1771
g.239961.CDS.1907,g.239961.CDS.1859,g.239961.CDS.585
g.239961.CDS.16,g.239961.CDS.2,g.239961.CDS.584
g.239961.CDS.692,g.239961.CDS.999,g.239961.CDS.210
g.239961.CDS.620,g.239961.CDS.665,g.239961.CDS.999
g.239961.CDS.999,g.239961.CDS.210,g.239961.CDS.1115
g.239961.CDS.999,g.239961.CDS.210,g.239961.CDS.1582
g.239961.CDS.1910,g.239961.CDS.6,g.239961.CDS.852
g.239961.CDS.261,g.239961.CDS.44,g.239961.CDS.599
g.239961.CDS.1113,g.239961.CDS.1319,g.239961.CDS.1364
g.239961.CDS.1378,g.239961.CDS.1393,g.239961.CDS.49
