ACALD,HSK
ACALD,THRS
ACONT,ACONTb
AGPAT180,ACOAAGPAT180
AHCYSNS_r,ADNUC
AHCYSNS_r,AHC
ALAt2r,VPAMTr
ASPTA,PHEt2r
CTPS1,CTPS2
CYSTGL,SHSL1r
CYSTGL,SHSL4r
FE3abc,AHMMPS
FE3abc,FERO
FE3abc,HMPK1
FE3abc,PMPK
FE3abc,THZPSN
FE3abc,TMPPP
FRD7,SUCD1
FRD7,SUCD4
G3PD1,G3PD2
GALU,GALT
GART,GARFTi
GHMT2r,FTHFL
GK1,GK2
GK1,NDPK8
GLUOX,GLNS
GLYCt,ALCD19
GLYCt,r0339
GLYCt,r0392
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
Kt3r,ZNabc
LEUt2r,LEUabc
L_AROND,L_ARONR
MGt5,MG2abc
MTHFC,FTHFL
MTHFD,FTHFL
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADK,NADK2
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
PFL,GARFTi
PGCDr,FTHFL
PGK,ACYP
PGMT,GALK
PGMT,UDPG4E
PIt6b,PIabc
PSERT,FTHFL
PSP_L,FTHFL
RHCCE,ADNUC
RHCCE,AHC
RNDR4,RNTR4
RNTR1,RNDR1
RNTR2,NDPK5
RNTR2,RNDR2
RNTR3,NDPK3
RNTR3,NDPK7
RNTR3,RNDR3
THMabc,PMPK
THMabc,THZPSN
THMabc,TMPPP
THRAr,HSK
THRAr,THRS
THRD_L,HSST
TMPK,TMDPK
URIDK3,DUTPDP
VALTA,VPAMTr
ZN2t4,ZNabc
r0792,METFR
ACONTa,ACONT
ACtr,ACKr
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
DMPPS2r,DMPPS
MTHFC,GHMT2r
MTHFD,GHMT2r
NAPRT,NACt2r
PFL,GHMT2r
PFL,MTHFC
PFL,MTHFD
PGCDr,GHMT2r
PGCDr,MTHFC
PGCDr,MTHFD
PGCDr,PFL
PPIt2e,PPA
PSERT,GHMT2r
PSERT,MTHFC
PSERT,MTHFD
PSERT,PFL
PSP_L,GHMT2r
PSP_L,MTHFC
PSP_L,MTHFD
PSP_L,PFL
PTAr,ACtr
TKT1,TALA
TMPK,FE3abc
TMPK,THMabc
VALTA,ALAt2r
ZN2t4,Kt3r
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
