g.239970.CDS.1239,g.239970.CDS.1695,g.239970.CDS.736
g.239970.CDS.1239,g.239970.CDS.1695,g.239970.CDS.106
g.239970.CDS.544,g.239970.CDS.1482,g.239970.CDS.1617
g.239970.CDS.1259,g.239970.CDS.1616,g.239970.CDS.106
g.239970.CDS.844,g.239970.CDS.1225,g.239970.CDS.712
g.239970.CDS.844,g.239970.CDS.1225,g.239970.CDS.84
g.239970.CDS.844,g.239970.CDS.1225,g.239970.CDS.911
g.239970.CDS.844,g.239970.CDS.1225,g.239970.CDS.1024
g.239970.CDS.844,g.239970.CDS.1280,g.239970.CDS.712
g.239970.CDS.844,g.239970.CDS.1280,g.239970.CDS.84
g.239970.CDS.844,g.239970.CDS.1280,g.239970.CDS.911
g.239970.CDS.844,g.239970.CDS.1280,g.239970.CDS.1024
g.239970.CDS.844,g.239970.CDS.1545,g.239970.CDS.712
g.239970.CDS.844,g.239970.CDS.1545,g.239970.CDS.84
g.239970.CDS.844,g.239970.CDS.1545,g.239970.CDS.911
g.239970.CDS.844,g.239970.CDS.1545,g.239970.CDS.1024
g.239970.CDS.844,g.239970.CDS.1746,g.239970.CDS.712
g.239970.CDS.844,g.239970.CDS.1746,g.239970.CDS.84
g.239970.CDS.844,g.239970.CDS.1746,g.239970.CDS.911
g.239970.CDS.844,g.239970.CDS.1746,g.239970.CDS.1024
g.239970.CDS.844,g.239970.CDS.1851,g.239970.CDS.712
g.239970.CDS.844,g.239970.CDS.1851,g.239970.CDS.84
g.239970.CDS.844,g.239970.CDS.1851,g.239970.CDS.911
g.239970.CDS.844,g.239970.CDS.1851,g.239970.CDS.1024
g.239970.CDS.112,g.239970.CDS.1314,g.239970.CDS.1291
g.239970.CDS.367,g.239970.CDS.22,g.239970.CDS.675
g.239970.CDS.1225,g.239970.CDS.712,g.239970.CDS.443
g.239970.CDS.1280,g.239970.CDS.712,g.239970.CDS.443
g.239970.CDS.1545,g.239970.CDS.712,g.239970.CDS.443
g.239970.CDS.1746,g.239970.CDS.712,g.239970.CDS.443
g.239970.CDS.1851,g.239970.CDS.712,g.239970.CDS.443
g.239970.CDS.22,g.239970.CDS.675,g.239970.CDS.1760
g.239970.CDS.1123,g.239970.CDS.1300,g.239970.CDS.924
g.239970.CDS.748,g.239970.CDS.296,g.239970.CDS.578
g.239970.CDS.748,g.239970.CDS.1761,g.239970.CDS.706
g.239970.CDS.1455,g.239970.CDS.803,g.239970.CDS.726
g.239970.CDS.1455,g.239970.CDS.803,g.239970.CDS.1137
g.239970.CDS.1145,g.239970.CDS.106,g.239970.CDS.1431
g.239970.CDS.1658,g.239970.CDS.216,g.239970.CDS.6
g.239970.CDS.1658,g.239970.CDS.216,g.239970.CDS.850
g.239970.CDS.1314,g.239970.CDS.1291,g.239970.CDS.149
g.239970.CDS.1533,g.239970.CDS.1373,g.239970.CDS.82
g.239970.CDS.726,g.239970.CDS.1373,g.239970.CDS.82
g.239970.CDS.1345,g.239970.CDS.650,g.239970.CDS.1692
g.239970.CDS.1848,g.239970.CDS.106,g.239970.CDS.1431
g.239970.CDS.106,g.239970.CDS.1436,g.239970.CDS.1717
g.239970.CDS.296,g.239970.CDS.578,g.239970.CDS.434
g.239970.CDS.296,g.239970.CDS.578,g.239970.CDS.507
g.239970.CDS.345,g.239970.CDS.59,g.239970.CDS.676
g.239970.CDS.1490,g.239970.CDS.0,g.239970.CDS.474
g.239970.CDS.27,g.239970.CDS.960,g.239970.CDS.996
g.239970.CDS.1028,g.239970.CDS.1590,g.239970.CDS.663
