g.239965.CDS.1425,g.239965.CDS.903
g.239965.CDS.1193,g.239965.CDS.811
g.239965.CDS.1126,g.239965.CDS.392
g.239965.CDS.1229,g.239965.CDS.392
g.239965.CDS.1066,g.239965.CDS.903
g.239965.CDS.1066,g.239965.CDS.368
g.239965.CDS.1495,g.239965.CDS.903
g.239965.CDS.1495,g.239965.CDS.368
g.239965.CDS.1422,g.239965.CDS.173
g.239965.CDS.71,g.239965.CDS.286
g.239965.CDS.195,g.239965.CDS.384
g.239965.CDS.195,g.239965.CDS.256
g.239965.CDS.195,g.239965.CDS.514
g.239965.CDS.195,g.239965.CDS.1169
g.239965.CDS.195,g.239965.CDS.1042
g.239965.CDS.579,g.239965.CDS.276
g.239965.CDS.579,g.239965.CDS.1165
g.239965.CDS.384,g.239965.CDS.1169
g.239965.CDS.256,g.239965.CDS.7
g.239965.CDS.256,g.239965.CDS.1169
g.239965.CDS.811,g.239965.CDS.1327
g.239965.CDS.811,g.239965.CDS.1167
g.239965.CDS.811,g.239965.CDS.1018
g.239965.CDS.288,g.239965.CDS.178
g.239965.CDS.288,g.239965.CDS.426
g.239965.CDS.514,g.239965.CDS.1169
g.239965.CDS.565,g.239965.CDS.1334
g.239965.CDS.634,g.239965.CDS.891
g.239965.CDS.758,g.239965.CDS.903
g.239965.CDS.758,g.239965.CDS.368
g.239965.CDS.1524,g.239965.CDS.116
g.239965.CDS.1506,g.239965.CDS.870
g.239965.CDS.1257,g.239965.CDS.907
g.239965.CDS.903,g.239965.CDS.368
g.239965.CDS.903,g.239965.CDS.1474
g.239965.CDS.1305,g.239965.CDS.1399
g.239965.CDS.1169,g.239965.CDS.1042
g.239965.CDS.1429,g.239965.CDS.298
g.239965.CDS.1030,g.239965.CDS.1292
g.239965.CDS.1377,g.239965.CDS.1292
g.239965.CDS.950,g.239965.CDS.1292
g.239965.CDS.1333,g.239965.CDS.576
